playerId,seasonId,position_group,age,value_eur,predicted_eur,oof_predicted_eur
232535,190090,AM_WG,32.95003422313484,100000.0,100944.65357376239,104068.72559620302
265640,190090,CM,30.0041067761807,200000.0,127004.43200964855,125639.33370813094
279225,190090,CM,30.537987679671456,175000.0,115649.83303619476,112797.93486048281
284705,190090,GK,26.598220396988363,75000.0,155775.78877778,158756.96954112028
284708,190090,CB,27.939767282683093,75000.0,102483.54872536477,102683.16282566257
338267,190090,FB,29.07049965776865,200000.0,138958.42933757027,127001.02461253938
399656,190090,ST,25.801505817932924,175000.0,197033.07910583136,196457.57416935897
430798,190090,FB,26.86652977412731,50000.0,156781.2351860862,171314.39766291666
472663,190090,GK,23.60848733744011,125000.0,208093.36811338135,245280.79855741397
518083,190090,CB,26.639288158795345,225000.0,134683.77193553548,140075.4158409668
527680,190090,CM,27.81930184804928,75000.0,149822.01076837952,154216.51849632786
556326,190090,FB,24.870636550308006,200000.0,190981.41023050828,175750.63720866054
559462,190090,CM,28.20807665982204,250000.0,108597.37931179968,107754.13239461652
564863,190090,CB,22.72416153319644,125000.0,177716.97170625525,174065.824193191
581457,190090,AM_WG,27.613963039014372,75000.0,141244.06661323705,149606.87066598565
582661,190090,CM,25.61533196440794,100000.0,167120.55752224277,167608.03858463213
593064,190090,AM_WG,25.913757700205338,75000.0,172625.3457118577,157945.4423628002
622431,190090,CM,25.760438056125942,100000.0,184194.84395369698,196924.27835378505
650811,190090,ST,22.255989048596852,300000.0,258367.76770294798,253221.24190348305
651014,190090,ST,24.83778234086242,125000.0,207928.1069617096,192305.03581537047
658293,190090,CB,20.659822039698838,800000.0,214315.59121497915,208725.25239076492
658311,190090,CM,20.73100616016427,200000.0,269387.0768265147,237117.94901308022
674113,190090,ST,26.42299794661191,50000.0,182413.68961726374,172248.2632815311
677169,190090,ST,23.915126625598905,400000.0,219484.81773729515,215831.34044306766
715681,190090,CB,23.939767282683093,50000.0,162594.6610774523,173338.5391670266
754597,190090,ST,20.643394934976044,1500000.0,301727.406936695,287473.3828034419
771773,190090,GK,20.684462696783026,1000000.0,268244.26837504376,257686.73407852594
776714,190090,CM,19.485284052019164,1000000.0,301813.05098192015,304393.94406765525
801870,190090,CB,21.4839151266256,200000.0,193881.90805257828,191154.5853850876
803182,190090,ST,28.40520191649555,175000.0,161977.38302454277,167272.4560695671
811524,190090,AM_WG,24.922655715263517,125000.0,201367.98991464108,199195.09567967404
816998,190090,ST,17.686516084873375,250000.0,385942.6766530091,414939.2661987562
817872,190090,CB,19.42778918548939,500000.0,240405.64311904402,252517.0345378115
824963,190090,CM,17.94113620807666,2500000.0,345028.0810910089,298567.0536681455
846362,190090,CM,21.7741273100616,325000.0,261491.24973585026,228216.3811562799
846557,190090,CM,21.812457221081452,300000.0,274158.0340391341,262990.9292652001
847273,190090,FB,21.56331279945243,75000.0,252362.76992270493,281675.80417186045
878208,190090,CB,17.935660506502394,1000000.0,277056.9861271983,256100.73758491428
883004,190090,CM,20.59958932238193,200000.0,242662.9588645755,243378.63570249677
939897,190090,CM,17.54688569472964,1000000.0,370588.78130862955,334853.595580134
958400,190090,CB,20.380561259411362,275000.0,230265.87893306187,221327.58916649525
232309,190230,CM,32.53114305270363,250000.0,76382.52260695356,81099.06992700722
232339,190230,CB,29.61533196440794,150000.0,83288.49653529192,74195.21381194686
273992,190230,CB,26.308008213552363,150000.0,100156.06537085382,121955.80239120589
299081,190230,CM,28.05475701574264,100000.0,110668.71098931691,125927.68419207959
385648,190230,AM_WG,37.889117043121146,300000.0,50768.21583651652,40698.01350332026
472294,190230,GK,23.33744010951403,1000000.0,156984.59206861368,158937.7479708611
493696,190230,GK,23.633127994524298,50000.0,165767.93612315683,178799.38570543172
556473,190230,CB,26.286105407255306,100000.0,107825.18730998799,96091.39526884664
695329,190230,AM_WG,22.428473648186174,225000.0,185525.85454460478,194128.62034313602
732438,190230,FB,20.210814510609172,500000.0,222386.19669621153,199667.26382143266
453101,190230,CM,26.899383983572896,50000.0,127862.67155759063,139013.33293742026
453187,190230,GK,25.21286789869952,100000.0,134157.3305069751,138620.5729297852
619583,190230,ST,25.49486652977413,400000.0,163097.6990641957,149787.4046272615
637601,190230,CM,21.963039014373717,600000.0,196286.78762849575,176602.87426261714
713985,190230,CM,19.964407939767284,300000.0,232756.4781249943,224774.60017585944
593064,190230,AM_WG,24.91170431211499,75000.0,161179.1287370309,144738.78965723762
803470,190230,AM_WG,21.842573579739906,100000.0,225194.79158312967,227936.49125568656
982028,190230,ST,24.15879534565366,125000.0,182114.95270132995,153745.972342578
478509,190230,AM_WG,25.817932922655714,275000.0,146808.0716092257,161281.6115437703
483850,190230,CM,26.872005475701574,25000.0,125357.09433730014,136220.37330522703
618691,190230,CB,21.418206707734427,50000.0,158180.2027689219,180297.76588581197
623567,190230,GK,22.067077344284737,100000.0,187755.76017475585,182237.30931605533
646554,190230,FB,21.642710472279262,100000.0,200299.12173176333,201881.44651708647
689471,190230,CM,21.82614647501711,250000.0,196383.47566100548,212815.36174420116
473400,191779,GK,28.99110198494182,100000.0,95400.45784683418,101544.23844905576
541607,191779,CM,25.388090349075977,50000.0,121094.59887919242,130907.51014850437
166662,191779,AM_WG,31.652292950034223,100000.0,70536.72150275816,68458.65347192336
646589,191779,AM_WG,24.722792607802873,200000.0,143694.5604160741,144134.49982456773
71909,191779,ST,33.53319644079398,25000.0,70552.35822603897,64858.98505583631
585524,191779,CM,23.17864476386037,125000.0,160363.0829899499,147823.66761811989
351924,191782,GK,27.548254620123203,175000.0,137798.7500399805,127923.08073022458
476600,191782,ST,26.754277891854894,450000.0,171842.4520915634,149734.48793464035
488957,191782,CM,25.845311430527037,125000.0,151488.06900978612,146791.20402222848
593057,191782,GK,24.736481861738536,100000.0,163370.93968053773,192218.17046264745
621886,191782,CB,25.190965092402465,25000.0,137894.5865827793,139257.34321051132
166662,191782,CM,31.652292950034223,100000.0,102885.15678681804,110923.30843499077
453101,191782,CM,28.90075290896646,150000.0,128706.61814180086,124972.10485873617
604535,191782,CM,25.571526351813826,50000.0,176506.11121953867,198227.61735502203
619583,191782,ST,27.496235455167692,300000.0,158852.60231624413,144418.51646062397
622784,191782,CB,26.899383983572896,150000.0,120113.80815226078,112313.62010210818
645026,191782,FB,21.75770020533881,150000.0,225019.00494192034,257529.51190042176
646615,191782,CB,23.82751540041068,150000.0,139804.79818543544,159478.1260447717
70346,191782,CM,34.80355920602327,50000.0,76666.85230598779,79997.1970873948
273923,191782,ST,35.36755646817249,25000.0,77224.93689586365,82992.68915803486
541596,191782,ST,25.776865160848732,125000.0,160799.58845192907,184330.2388581704
594962,191782,CB,22.718685831622178,75000.0,162601.5670985828,168540.50937859254
232535,191782,CM,33.949349760438054,100000.0,92695.15500284526,93575.95569907904
284705,191782,GK,27.59753593429158,75000.0,135343.86832693897,121183.99450215026
338267,191782,FB,30.069815195071868,200000.0,120646.54519392404,125232.70503828119
581457,191782,AM_WG,28.61327857631759,75000.0,113936.56390195042,128318.38570461713
622431,191782,AM_WG,26.759753593429156,100000.0,157272.0796141812,166719.19960747592
771773,191782,GK,21.683778234086244,1500000.0,233200.39431638675,210574.231174639
982028,191782,AM_WG,26.16016427104723,125000.0,172081.0798683191,198216.58617609134
646554,191782,FB,23.644079397672826,100000.0,201697.92201561973,198680.1823127199
646819,191782,CM,23.83025325119781,100000.0,206251.93458219976,213702.96601211908
689471,191782,CM,23.82751540041068,225000.0,191631.60779432458,180793.03451134145
914572,191782,CM,22.272416153319643,200000.0,227483.14502581212,230478.96203297356
967663,191782,AM_WG,20.79671457905544,500000.0,297106.38710985036,252645.73039088713
37757,191782,CB,34.87200547570158,50000.0,60845.5477794519,62416.40043618695
41302,191782,CB,36.90075290896646,50000.0,49586.28555787185,47302.98280282928
70289,191782,AM_WG,37.42368240930869,25000.0,60132.42712569575,61005.68727950525
70721,191782,ST,35.43874058863792,50000.0,79195.2876283551,94195.801807691
71004,191782,AM_WG,37.804243668720055,50000.0,50340.41744232797,48941.679420006156
72387,191782,AM_WG,33.713894592744694,100000.0,86561.49538251387,76298.67373866908
276264,191782,CB,35.39219712525667,75000.0,61764.591293731486,55547.08450966971
343410,191782,FB,29.911019849418206,200000.0,124457.03016922619,135601.54080525853
475450,191782,AM_WG,28.45722108145106,150000.0,128525.38084085815,127831.53109535507
488751,191782,AM_WG,27.578370978781656,500000.0,147581.1092756202,147372.57838736003
508563,191782,CM,24.829568788501028,100000.0,185152.9080124219,172988.8217768642
536062,191782,CM,24.895277207392198,150000.0,179924.33687173526,189553.73253970582
560333,191782,FB,29.700205338809035,500000.0,129570.5810330439,122605.07871461388
646838,191782,FB,23.696098562628336,125000.0,202249.48968524195,215497.62871654614
647016,191782,CM,24.739219712525667,250000.0,188654.73620675714,191307.72938841017
647095,191782,ST,24.851471594798085,25000.0,204248.45456020135,217449.01542548084
661749,191782,ST,22.143737166324435,175000.0,249098.01235746988,233626.2950476291
709354,191782,ST,23.860369609856264,150000.0,217506.7884036563,212943.76612072813
752710,191782,CB,22.809034907597535,500000.0,168882.84430164978,154527.92878169307
876080,191782,AM_WG,17.727583846680357,500000.0,292038.97406446334,284903.17174817703
915262,191782,AM_WG,18.38466803559206,1500000.0,329042.50167155993,278124.16322435933
957329,191782,AM_WG,20.577686516084874,400000.0,279529.0892658207,251131.7374150156
960950,191782,ST,21.73305954825462,100000.0,277053.5607656146,231729.25872430997
1011537,191782,FB,20.591375770020534,450000.0,270150.14666149195,284341.0304451236
1079954,191782,ST,28.878850102669404,150000.0,158882.42147094497,161638.44949354607
1094139,191782,CB,21.508555783709788,100000.0,202341.7770201293,211752.564179968
1098781,191782,FB,23.145790554414784,200000.0,210202.6741880216,223582.25304774934
